feature,target,pearson_r,pearson_p,spearman_r,spearman_p,n,abs_spearman
C4_close_location,C6_high_excursion,-0.008278696575371721,0.6332185615211299,-0.04655392481655392,0.0072556596039215614,3325,0.04655392481655392
C3_low,C6_return,-0.04578241637808831,0.00828241811208343,-0.04651137247350692,0.007309167197718146,3325,0.04651137247350692
window_low,C7_high_excursion,-0.041927637695618546,0.01561381401721532,-0.0463737214474333,0.007484689395823344,3325,0.0463737214474333
C3_close,C6_return,-0.04525059376009591,0.009063963300989216,-0.046206610638697125,0.007702848150314141,3325,0.046206610638697125
C1_high,C7_low_excursion,-0.056231375724159545,0.001179437338313198,-0.04606432913748048,0.00789306394854446,3325,0.04606432913748048
C3_high,C7_low_excursion,-0.05583956343744724,0.001276688781132104,-0.04601782050273763,0.00795614706909871,3325,0.04601782050273763
H4_1_low,C7_high_excursion,-0.043261308599966686,0.012602859554236297,-0.04582323155826772,0.008225004550308982,3325,0.04582323155826772
H4_2_close_location,C7_high_excursion,-0.013837121258601204,0.42508784374447894,-0.04580828079793933,0.008245993915298294,3325,0.04580828079793933
C4_break_C3_high,C5_low_excursion,-0.024259643896622007,0.16194522718589818,-0.04578838524708012,0.008273999559607328,3325,0.04578838524708012
C2_lower_wick,C5_high_excursion,-0.07284749151589552,2.61545637023838e-05,-0.04565304805832895,0.008466772687846784,3325,0.04565304805832895
C4_close_position,C6_high_excursion,0.005208346991003497,0.7640116007713913,-0.04564555133552907,0.008477567369428144,3325,0.04564555133552907
H4_2_high,C7_low_excursion,-0.05469800022993182,0.001603789120680321,-0.045618673405720504,0.008516370627520626,3325,0.045618673405720504
C4_close_position,C7_high_excursion,-0.008543216003463416,0.6224015267493769,-0.045543246532219965,0.008626112398116849,3325,0.045543246532219965
H4_2_body,C6_low_excursion,0.07468600406016264,1.6251243749908113e-05,0.04554217410201727,0.00862768179076798,3325,0.04554217410201727
H4_2_volume,C7_high_excursion,-0.01585105646904894,0.3608586150338594,-0.04548021552876297,0.008718786128033838,3325,0.04548021552876297
C2_upper_wick,C6_high_excursion,-0.04776884551402476,0.0058688003032280655,-0.045459701349946494,0.00874913913536236,3325,0.045459701349946494
H4_return_change,C6_low_excursion,-0.010900189799169928,0.5297956831308537,-0.045413987455278707,0.00881711766337549,3325,0.045413987455278707
C4_lower_wick,C6_high_excursion,-0.03880530163229388,0.025245567684234485,-0.04533617907589412,0.008933907299807786,3325,0.04533617907589412
H4_1_upper_wick_ratio,C5_high_excursion,0.04140707579376775,0.016950728491513023,0.045157920078145446,0.009206693769315414,3325,0.045157920078145446
last2_bearish,C5_return,0.008187339913288709,0.6369728668875307,0.0451246153725334,0.009258475378588647,3325,0.0451246153725334
range_trend,C6_return,0.03146152527384768,0.06968897693901488,0.04509609084330533,0.009303031204390882,3325,0.04509609084330533
C2_high,C7_low_excursion,-0.055678099112264096,0.0013188772996382337,-0.045058345372614494,0.009362284226712033,3325,0.045058345372614494
C2_close_location,C5_low_excursion,-0.0212474078911571,0.2206268826643638,-0.04488129404326688,0.009644735456484081,3325,0.04488129404326688
H4_1_upper_wick,C5_low_excursion,0.05980556188005454,0.0005598627309115778,0.04487044066873014,0.009662294382859541,3325,0.04487044066873014
C1_range,C5_low_excursion,0.08329795069378082,1.5112035194042943e-06,0.04484868350458693,0.00969757960519444,3325,0.04484868350458693
C4_trades_ratio,C6_high_excursion,0.005616627888711241,0.7461262986669112,0.044786836086559506,0.00979851003170045,3325,0.044786836086559506
H4_2_high,C6_return,-0.04357026637379589,0.011983405491689747,-0.044591140353545514,0.0101240633664093,3325,0.044591140353545514
H4_return_change,C6_high_excursion,-0.006422892826066565,0.7112136375217827,-0.044583748610766125,0.010136546546063004,3325,0.044583748610766125
last2_bearish,C5_high_excursion,-0.000362042175964355,0.983350537478699,0.04454433019377132,0.010203347981963842,3325,0.04454433019377132
H4_1_high,C7_low_excursion,-0.054907403251232306,0.0015385397105687785,-0.04438725244415079,0.01047345100416442,3325,0.04438725244415079
H4_2_close_location,C5_low_excursion,0.003188636424648344,0.8541726480566841,-0.04429675779516966,0.0106319313717817,3325,0.04429675779516966
H4_1_lower_wick,C7_return,-0.002486663496435267,0.8860261529207702,-0.04420604527312318,0.010792929098857918,3325,0.04420604527312318
C1_lower_wick,C5_high_excursion,-0.07187998435319537,3.344993047942747e-05,-0.04409015067725903,0.011001770103748415,3325,0.04409015067725903
C4_close_location,C5_low_excursion,-0.0022276297752547476,0.8978298513677783,-0.04399908288740248,0.011168383486645483,3325,0.04399908288740248
H4_2_high,C6_high_excursion,-0.03792329057182213,0.02876238977242629,-0.04389511467065691,0.011361334241202461,3325,0.04389511467065691
C3_C4_return,C6_high_excursion,-0.0005546532987988394,0.9744953003874791,-0.043772764914663066,0.011592182947456352,3325,0.043772764914663066
all_bearish,C7_high_excursion,0.011716320593870675,0.49944379835626596,0.04366198469537317,0.011804781049969362,3325,0.04366198469537317
C3_open,C6_return,-0.04412888658649452,0.010931572442949043,-0.043421093193423584,0.012279043827935196,3325,0.043421093193423584
H4_2_open,C6_return,-0.04412888658649452,0.010931572442949043,-0.043421093193423584,0.012279043827935196,3325,0.043421093193423584
C4_high,C6_high_excursion,-0.03667288754138241,0.03446593004934933,-0.043365533553779284,0.012390794381298698,3325,0.043365533553779284
window_high,C6_return,-0.042705832408858675,0.013788139659331613,-0.04318844528863558,0.012753014935194845,3325,0.04318844528863558
C3_return,C6_return,-0.018376182150180914,0.2894570876475817,-0.043139389358507516,0.012854997848746398,3325,0.043139389358507516
C3_high,C6_return,-0.04348951137426056,0.012142656958268348,-0.04309920572973494,0.012939072746740896,3325,0.04309920572973494
H4_1_close,C6_return,-0.04397253807880244,0.011217368431864983,-0.04307826489012008,0.012983079007381966,3325,0.04307826489012008
C2_close,C6_return,-0.04397253807880244,0.011217368431864983,-0.04307826489012008,0.012983079007381966,3325,0.04307826489012008
H4_range_ratio,C7_return,0.0699214131044816,5.453520481903303e-05,0.042967327598113954,0.013218423464157388,3325,0.042967327598113954
H4_2_close,C6_high_excursion,-0.035225868412603965,0.042245943612197655,-0.04291148701137055,0.013338305051798333,3325,0.04291148701137055
C4_close,C6_high_excursion,-0.035225868412603965,0.042245943612197655,-0.04291148701137055,0.013338305051798333,3325,0.04291148701137055
C4_close_location,C6_low_excursion,-0.000310712724066544,0.9857107843455325,-0.04285083238914278,0.013469609104161114,3325,0.04285083238914278
window_high,C7_low_excursion,-0.052842818478187704,0.0023033201984034605,-0.04283073376073048,0.01351336939877042,3325,0.04283073376073048
C2_low,C6_return,-0.043610238386857625,0.011905266312561405,-0.042570941272799465,0.014090414336544954,3325,0.042570941272799465
H4_1_high,C6_high_excursion,-0.038656256900247696,0.025812342473612145,-0.04252309054295177,0.014199038214789652,3325,0.04252309054295177
C3_C4_return,C7_high_excursion,-0.005808332815239988,0.7377746785468882,-0.042457424970581525,0.01434930466821622,3325,0.042457424970581525
direction_sum,C7_return,-0.016352383256745165,0.34586870818851706,-0.04237079581374757,0.014549687331209976,3325,0.04237079581374757
C1_volume,C5_high_excursion,-0.019935758369086072,0.2504595575469416,-0.04222392604676707,0.014895051758805884,3325,0.04222392604676707
C4_close_below_C3_low,C7_return,0.021318602784148932,0.2190837875062959,0.04206729441121796,0.015271307356223321,3325,0.04206729441121796
C2_return,C5_return,-0.01611299839310472,0.352976286035012,-0.04198342916765817,0.015476183926164911,3325,0.04198342916765817
C4_trades_ratio,C7_high_excursion,0.0038281675123862323,0.8253566220569031,0.041968275079335586,0.015513461063538602,3325,0.041968275079335586
H4_1_high,C6_return,-0.04317413936740779,0.012782681490582584,-0.04195820259389138,0.015538281774086461,3325,0.04195820259389138
C2_high,C6_return,-0.043405831123705045,0.012309652119482742,-0.04188494161381247,0.015719865455509702,3325,0.04188494161381247
H4_1_low,C6_return,-0.043824318979911896,0.011494408683326525,-0.041855490192843126,0.015793387528762245,3325,0.041855490192843126
C1_high,C6_return,-0.043095063401818,0.012947767188724459,-0.041799188663807725,0.01593477952746797,3325,0.041799188663807725
C2_range,C7_return,0.008834043394922761,0.6106020963463669,-0.04175726135804122,0.016040794589076115,3325,0.04175726135804122
C4_close_location,C6_return,-0.021550631189459102,0.21410854855510558,-0.04166096517300367,0.016286633205103065,3325,0.04166096517300367
C1_body_ratio,C6_low_excursion,0.03457875106930429,0.046178886083695074,0.0416282828890623,0.016370818116980934,3325,0.0416282828890623
C3_high,C6_high_excursion,-0.037246740545971505,0.03173843227188315,-0.04161638852201027,0.016401551022327737,3325,0.04161638852201027
H4_1_range,C6_low_excursion,0.08039348724400901,3.4591320920949964e-06,0.04158734900731122,0.016476796833446203,3325,0.04158734900731122
C1_open,C6_return,-0.04321422940069701,0.01269969954523958,-0.04144132610630917,0.016859776202073865,3325,0.04144132610630917
H4_1_open,C6_return,-0.04321422940069701,0.01269969954523958,-0.04144132610630917,0.016859776202073865,3325,0.04144132610630917
C1_range,C5_return,-0.009540049025453128,0.5823799162916024,-0.041315020463855476,0.017197319254606463,3325,0.041315020463855476
H4_1_range,C6_return,0.005773005353920359,0.7393114283220935,-0.04121832318507354,0.01745972632551848,3325,0.04121832318507354
H4_2_return,C6_low_excursion,-0.00839837054197479,0.6283148181350596,-0.04118265578525669,0.017557399001586392,3325,0.04118265578525669
C2_open,C6_return,-0.0431611411680803,0.012809689102150943,-0.04115174637460648,0.017642429149362746,3325,0.04115174637460648
H4_1_close_location,C5_return,-0.028329572333936723,0.10241087986592794,-0.04112899088150462,0.017705258663442566,3325,0.04112899088150462
direction_sum,C5_return,-0.010543005996973637,0.5433680989644161,-0.0410345692305113,0.017968062204453773,3325,0.0410345692305113
C1_close,C6_return,-0.04312630461024,0.012882321439168948,-0.041031039848741555,0.017977951397398845,3325,0.041031039848741555
C1_low,C6_return,-0.04326598057768062,0.012593285219705076,-0.04071839390187809,0.01887310034557095,3325,0.04071839390187809
direction_sum,C6_return,-0.012192462894494363,0.48217199674954125,-0.04028464151464343,0.02017940720289632,3325,0.04028464151464343
H4_2_upper_wick,C7_low_excursion,0.04888420817232431,0.004810952349874585,0.04023065873495595,0.02034737837274172,3325,0.04023065873495595
C2_high,C6_high_excursion,-0.03700273519028864,0.03287470477425723,-0.04017557398342914,0.02052003383469372,3325,0.04017557398342914
C1_high,C6_high_excursion,-0.03708541587443353,0.032485842218475655,-0.0401533014820503,0.020590205626420763,3325,0.0401533014820503
H4_1_volume,C5_high_excursion,-0.02578228726637007,0.13718200192966562,-0.04011839029062216,0.020700617761316393,3325,0.04011839029062216
C4_open,C6_high_excursion,-0.03521921390056322,0.04228489831268597,-0.04008670506693534,0.020801273541114072,3325,0.04008670506693534
all_bullish,C6_return,-0.033483462171204736,0.05353675263640092,-0.040005290438480896,0.02106186466950101,3325,0.040005290438480896
H4_2_return,C6_high_excursion,-0.0021897732999413442,0.8995568604828238,-0.039910310701845454,0.02136946400557775,3325,0.039910310701845454
C2_trades,C7_return,0.004516734890991242,0.7945930072491316,-0.03986162749020062,0.02152863887939273,3325,0.03986162749020062
C2_close_location,C6_high_excursion,-0.018972482110427874,0.27408930813773025,-0.03973069361368211,0.021961870284830834,3325,0.03973069361368211
all_bullish,C6_high_excursion,-0.02479448924566295,0.15288868180859266,-0.03965705538145976,0.02220883843941929,3325,0.03965705538145976
C3_close,C6_high_excursion,-0.0353664337759827,0.04143015496110213,-0.039650225676565315,0.02223186579317546,3325,0.039650225676565315
C4_break_C3_low,C5_return,0.003577282279041403,0.8366352675288943,0.03962596209625365,0.02231384193755682,3325,0.03962596209625365
C3_upper_wick,C6_high_excursion,-0.03275874094792268,0.05892429130679951,-0.03961915472826184,0.022336888230312445,3325,0.03961915472826184
C4_break_C3_high,C6_return,-0.02312360669825087,0.1825156973355969,-0.039560791314289474,0.022535327541758583,3325,0.039560791314289474
C2_body,C6_low_excursion,0.06239459446221472,0.0003182136593051845,0.03946392344121908,0.022868065815838428,3325,0.03946392344121908
H4_1_lower_wick,C6_return,-0.012164775740138668,0.48316736421135065,-0.039430643020337504,0.022983363588262213,3325,0.039430643020337504
C4_low,C6_high_excursion,-0.03341517246503932,0.054026213233749225,-0.03936185620223743,0.023223271408148134,3325,0.03936185620223743
C4_close_location,C7_low_excursion,-0.012316649229242038,0.47772117410185466,-0.0392869312695548,0.023487057127666803,3325,0.0392869312695548
last2_bearish,C6_return,0.014922754834896365,0.3896719884327726,0.03922240796949403,0.023716301291402248,3325,0.03922240796949403
C3_return,C7_return,-0.017606861085836586,0.31012581837603,-0.03920398864290536,0.023782098105001516,3325,0.03920398864290536
H4_2_open_location,C7_return,0.014598452534479271,0.400058835429371,0.03914596062641662,0.02399041940129257,3325,0.03914596062641662
H4_2_lower_wick,C7_high_excursion,-0.047862011206116314,0.005773019753730975,-0.038986198214179854,0.02457216032368852,3325,0.038986198214179854
C2_upper_wick,C5_high_excursion,-0.06475648776447061,0.00018655543164244364,-0.0386776256959294,0.025730413562342264,3325,0.0386776256959294
C4_return,C7_low_excursion,-0.011177240722628018,0.5193880952185084,-0.03852694244842598,0.026312966829961423,3325,0.03852694244842598
C1_lower_wick_ratio,C5_low_excursion,-0.009657153237821122,0.577758234970632,-0.03845429485404076,0.026597875100827013,3325,0.03845429485404076
C3_body_ratio,C5_high_excursion,-0.036684306324656774,0.034409764825332013,-0.03835189386360865,0.02700399076267119,3325,0.03835189386360865
C1_lower_wick,C6_return,-0.008671120229429808,0.6172000120922929,-0.038296346592195156,0.027226517791661145,3325,0.038296346592195156
H4_2_open,C6_high_excursion,-0.03519100387660923,0.04245037381582178,-0.03825919236246333,0.027376242036771522,3325,0.03825919236246333
C3_open,C6_high_excursion,-0.03519100387660923,0.04245037381582178,-0.03825919236246333,0.027376242036771522,3325,0.03825919236246333
H4_bullish_engulf,C6_low_excursion,-0.01990264548639273,0.25124747437421896,-0.03823047717546144,0.02749244455010458,3325,0.03823047717546144
range_trend,C5_return,0.013178386066943307,0.44746378243786245,0.038018578812638676,0.028363161542500452,3325,0.038018578812638676
C3_trades,C5_low_excursion,0.005872057231107116,0.7350053082696765,-0.037992605071687946,0.02847150754693183,3325,0.037992605071687946
C4_close_below_C3_low,C6_return,0.009109853041640886,0.5995045476033769,0.037989872173906036,0.028482928159511017,3325,0.037989872173906036
range_trend,C7_return,0.02291095050579072,0.18657257390073015,0.03797758366741098,0.02853432983151935,3325,0.03797758366741098
H4_1_close,C6_high_excursion,-0.0348944980135931,0.0442229900891728,-0.0379416816070893,0.02868496254107552,3325,0.0379416816070893
C2_close,C6_high_excursion,-0.0348944980135931,0.0442229900891728,-0.0379416816070893,0.02868496254107552,3325,0.0379416816070893
all_bearish,C6_high_excursion,0.003655050575322582,0.8331354568377289,0.03781901181904233,0.029204818679363732,3325,0.03781901181904233
C3_lower_wick,C5_high_excursion,-0.06099982428463795,0.00043256251226521825,-0.03771963708470842,0.029631875624595853,3325,0.03771963708470842
C2_lower_wick,C7_return,-0.01882150732380313,0.27792649195747293,-0.037672968187081844,0.029834277837029823,3325,0.037672968187081844
C1_lower_wick,C5_return,-0.011899161652840641,0.49277275073944216,-0.03763412481108561,0.030003645746271713,3325,0.03763412481108561
C3_C4_return,C6_low_excursion,-0.0011941832372940834,0.9451216765439894,-0.037557770269020484,0.030338981672078623,3325,0.037557770269020484
C4_open_location,C5_return,0.011292836579253562,0.5150770639435935,0.03755076947393203,0.030369888410106533,3325,0.03755076947393203
C1_body_ratio,C5_return,0.035368090294138094,0.04142062121545118,0.03754962053625708,0.030374963260883417,3325,0.03754962053625708
last2_bullish,C5_high_excursion,0.001326396018120457,0.939057113222872,-0.037464254000393216,0.03075406938157926,3325,0.037464254000393216
C2_lower_wick_ratio,C6_low_excursion,-0.01410795134154832,0.4160811881336337,-0.037436915999595276,0.030876330641498778,3325,0.037436915999595276
H4_range_ratio,C7_high_excursion,0.009135251758962347,0.5984872047118918,0.03732612492131138,0.031376090897934715,3325,0.03732612492131138
C4_return,C6_high_excursion,-0.002507868720484803,0.8850609512308931,-0.037055880835205106,0.03262429641835214,3325,0.037055880835205106
C3_lower_wick,C7_high_excursion,-0.044922298764260196,0.009578653109752993,-0.03682042655195896,0.03374623186981995,3325,0.03682042655195896
C1_open,C6_high_excursion,-0.03458517381674523,0.04613838654515712,-0.03680679704912065,0.033812173915506276,3325,0.03680679704912065
H4_1_open,C6_high_excursion,-0.03458517381674523,0.04613838654515712,-0.03680679704912065,0.033812173915506276,3325,0.03680679704912065
H4_2_open_location,C6_return,0.0156715523243992,0.36632346551570705,0.03671859709955403,0.034241569419128016,3325,0.03671859709955403
C3_low,C6_high_excursion,-0.033109741504090864,0.05626127469905846,-0.0367114154266049,0.03427673709102168,3325,0.0367114154266049
C1_body,C7_return,0.005599479386428116,0.7468748440723847,-0.03667178247265981,0.034471369669911135,3325,0.03667178247265981
C4_close_above_C3_high,C7_low_excursion,-0.009520460141639844,0.5831547002699361,-0.036653959636015795,0.03455920260405506,3325,0.036653959636015795
H4_2_low,C6_high_excursion,-0.03189569179323328,0.06591935934399344,-0.036579619176691155,0.03492762443903357,3325,0.036579619176691155
C3_range,C6_low_excursion,0.07870006690837099,5.535171679950175e-06,0.03651517960209329,0.0352496857543955,3325,0.03651517960209329
C3_volume,C6_high_excursion,-0.01995285998668779,0.2500533027465478,-0.03648828113409866,0.035384868651315675,3325,0.03648828113409866
C1_upper_wick,C7_return,0.011947212138792716,0.49102755900373546,-0.03645012322866457,0.035577396201134995,3325,0.03645012322866457
C2_lower_wick_ratio,C7_low_excursion,-0.015385821538758348,0.37512808145645615,-0.03626772194397327,0.036510096864903634,3325,0.03626772194397327
C3_body,C5_low_excursion,0.08355841759301684,1.4011504843245728e-06,0.03623452846170632,0.03668205099940159,3325,0.03623452846170632
C2_open,C6_high_excursion,-0.03451264777207817,0.04659745120877172,-0.03621298367728363,0.0367940293736713,3325,0.03621298367728363
C4_break_C3_high,C7_return,-0.02072712306707233,0.23214049165918937,-0.036212638755882376,0.03679582445667117,3325,0.036212638755882376
C1_close,C6_high_excursion,-0.0345876623397567,0.04612270285083206,-0.036190372706888116,0.03691186207724114,3325,0.036190372706888116
C2_body_ratio,C7_low_excursion,0.017575112988008873,0.3109991964504764,0.036049019957442946,0.037655798994620834,3325,0.036049019957442946
C3_trades,C7_return,0.006055768220231291,0.7270408627680488,-0.03604596317142544,0.03767202664107511,3325,0.03604596317142544
C4_volume,C7_high_excursion,-0.014405964102757192,0.4063018369283029,-0.03603272395166246,0.03774237873847954,3325,0.03603272395166246
C1_volume,C5_low_excursion,0.016525781334649197,0.3407776817629938,-0.035917729846058705,0.03835816064562665,3325,0.035917729846058705
C7_direction,C5_high_excursion,-0.028339872306404952,0.10228605550368317,-0.03589236480784153,0.038495131104722795,3325,0.03589236480784153
H4_2_body_ratio,C6_high_excursion,-0.017934616624334127,0.3012040766426385,-0.03586389647685106,0.03864935391054435,3325,0.03586389647685106
C3_upper_wick,C5_high_excursion,-0.05367522082335584,0.0019606279195578946,-0.03586115934109508,0.03866420953897123,3325,0.03586115934109508
H4_1_lower_wick,C5_return,-0.014478090964146558,0.4039557568424384,-0.035857778409613884,0.0386825660222675,3325,0.035857778409613884
H4_1_lower_wick_ratio,C7_low_excursion,-0.025105830192319628,0.14779708146085777,-0.03573988707534877,0.039327292025439026,3325,0.03573988707534877
C2_range,C6_low_excursion,0.06893252403609182,6.947370053778025e-05,0.035455224920025646,0.0409217474097729,3325,0.035455224920025646
H4_1_lower_wick_ratio,C6_low_excursion,-0.026086637966750686,0.13260216108389467,-0.03538414712347348,0.0413283056784617,3325,0.03538414712347348
C6_range,C6_return,-0.003399591683172477,0.8446439184443595,-0.03533749655025943,0.04159699700887287,3325,0.03533749655025943
C4_return,C6_low_excursion,-0.003442634493031189,0.8427024393716085,-0.03533625799971916,0.041604150734694166,3325,0.03533625799971916
C2_close_location,C7_return,-0.02339790552836085,0.17737988348569442,-0.03523204744072312,0.042209799512586,3325,0.03523204744072312
C4_close_below_C3_low,C7_high_excursion,-0.003239325519804905,0.851881053894607,0.03512811684980571,0.04282123044824665,3325,0.03512811684980571
C2_close_location,C6_return,-0.017284799158516842,0.31906078187529135,-0.03508936355131987,0.0430511265621448,3325,0.03508936355131987
H4_1_body_ratio,C6_low_excursion,0.03630783512120253,0.0363032127862124,0.034970453117541885,0.04376305690084349,3325,0.034970453117541885
C3_body_ratio,C5_return,-0.025093086947441546,0.1480029072794808,-0.03478338184763728,0.044903176956370035,3325,0.03478338184763728
H4_2_volume,C6_high_excursion,-0.023097658101828282,0.18300719169217355,-0.03460487765123516,0.0460143277446308,3325,0.03460487765123516
C2_return,C6_high_excursion,-0.006319872014010354,0.7156428020249836,-0.03456765979500972,0.04624889412609613,3325,0.03456765979500972
C4_vs_avg_range,C6_return,0.03325287320483015,0.055204473895291026,0.034477600751746655,0.04682066011675407,3325,0.034477600751746655
C4_return,C7_high_excursion,-0.003941549549167668,0.8202711371334505,-0.034448303154682586,0.04700794130392471,3325,0.034448303154682586
last2_bullish,C6_return,-0.006356158143011225,0.7140816550192853,-0.034431214225043055,0.047117470709464475,3325,0.034431214225043055
C1_trades,C5_low_excursion,0.010239729825877454,0.5550263491836842,-0.03427298683956324,0.048141837880201085,3325,0.03427298683956324
last2_bullish,C6_high_excursion,0.01217431495057283,0.4828242988127797,-0.03426182671147594,0.04821478947377716,3325,0.03426182671147594
C4_trades,C7_low_excursion,-0.009861316986602572,0.5697421495447385,-0.034181544125533585,0.04874232160203804,3325,0.034181544125533585
C2_lower_wick_ratio,C5_low_excursion,-0.005356330697605469,0.7575138541269717,-0.03406452903891154,0.04951988964764574,3325,0.03406452903891154
C1_trades,C5_return,0.009315230201911086,0.5913007306917101,-0.03404569288792328,0.04964602300337445,3325,0.03404569288792328
C2_low,C6_high_excursion,-0.032160197849935936,0.06370629091087883,-0.03401603457335251,0.049845171147170006,3325,0.03401603457335251
H4_opposite_direction,C6_low_excursion,-0.037942417992894266,0.028681866057106167,-0.03401512371206694,0.049851297934340684,3325,0.03401512371206694
H4_same_direction,C6_low_excursion,0.037942417992894266,0.028681866057106167,0.03401512371206694,0.049851297934340684,3325,0.03401512371206694
C4_inside_C3,C7_high_excursion,-0.030926532515420005,0.07457542839250994,-0.033985219764816624,0.05005279365104684,3325,0.033985219764816624
H4_2_upper_wick,C7_high_excursion,-0.03363421904149612,0.052469310881570023,-0.03395148780280977,0.050280901543448275,3325,0.03395148780280977
C1_upper_wick,C5_return,-0.027814183245955915,0.10881301271175031,-0.03386020705569002,0.05090254612760799,3325,0.03386020705569002
C2_body_ratio,C6_low_excursion,0.016826522779978564,0.33206220544631515,0.03363311628502055,0.052477053949226006,3325,0.03363311628502055
C4_trades,C6_low_excursion,-0.008005580684504408,0.6444699596181311,-0.03357570238136439,0.05288151001772956,3325,0.03357570238136439
C1_low,C6_high_excursion,-0.03227841332836433,0.06273723179259315,-0.03347195817190473,0.05361894636920582,3325,0.03347195817190473
H4_bullish_engulf,C7_low_excursion,-0.018471894842705214,0.286952068402395,-0.033399040477211,0.05414238137911463,3325,0.033399040477211
C4_break_C3_low,C7_low_excursion,0.020699361755003302,0.23276659619043097,0.03333616622054522,0.05459713587569899,3325,0.03333616622054522
C4_range,C7_low_excursion,0.06243383782509468,0.00031544859720630965,0.03330804555066218,0.05480155420396831,3325,0.03330804555066218
C2_C1_range_ratio,C7_low_excursion,-0.04957145018429386,0.004248284598668458,0.033297578248414554,0.05487780719069364,3325,0.033297578248414554
C4_inside_C3,C5_low_excursion,0.04273326743567983,0.013727366293145013,0.033035074454708685,0.056819221351071585,3325,0.033035074454708685
C4_close_below_C3_low,C5_return,-0.004171520468678859,0.8099797106168996,0.03290186597575261,0.057826043847529415,3325,0.03290186597575261
C3_body_ratio,C6_high_excursion,-0.03712096503432555,0.03231986253624016,-0.03278251771708038,0.058740654189748234,3325,0.03278251771708038
direction_sum,C7_high_excursion,-0.011394192131711464,0.511312453086427,-0.032672536979944544,0.05959407667075077,3325,0.032672536979944544
C5_range,C5_return,0.02279235089892316,0.18886384839684214,-0.032631689681388076,0.05991364860369664,3325,0.032631689681388076
H4_1_close_location,C5_low_excursion,-0.004277704089797822,0.8052388324568303,-0.03262901738328012,0.059934604944108634,3325,0.03262901738328012
all_bullish,C7_low_excursion,-0.001542645785260843,0.9291455671479776,-0.032371403609012736,0.061983542720751544,3325,0.032371403609012736
H4_1_trades,C7_return,0.008823981432877099,0.6110086694595579,-0.03232328928767518,0.06237257041789585,3325,0.03232328928767518
window_low,C6_high_excursion,-0.028965679128335087,0.09492630976917765,-0.032099782862575865,0.06420628869702187,3325,0.032099782862575865
C5_range,C7_high_excursion,-0.03372825249437596,0.051812552634399225,-0.03201122204205967,0.06494507190226251,3325,0.03201122204205967
H4_1_low,C6_high_excursion,-0.03083024098205316,0.07548395856888705,-0.03200303689971792,0.06501370562317312,3325,0.03200303689971792
H4_inside,C5_high_excursion,-0.017210607585171518,0.32114271297377484,-0.031740756039559795,0.06724482981128038,3325,0.031740756039559795
C4_lower_wick,C7_high_excursion,-0.03515051112393526,0.04268885452349606,-0.03169898001306405,0.06760595153354158,3325,0.03169898001306405
range_trend,C7_high_excursion,0.01964443899568101,0.2574507740029178,0.03169183794954681,0.06766784853794784,3325,0.03169183794954681
C3_return,C7_high_excursion,-0.009409793546474613,0.5875408072229306,-0.0316612941963872,0.06793308330006886,3325,0.0316612941963872
last2_bearish,C6_low_excursion,0.007440237588180515,0.6680180892936792,0.031470294230443764,0.06961112711488135,3325,0.031470294230443764
C2_lower_wick,C6_return,-0.022487065379195426,0.19485706478133547,-0.03145804071498789,0.06971993229555616,3325,0.03145804071498789
C1_lower_wick,C7_return,-0.006244092766308322,0.718906899987472,-0.03141961193036047,0.07006206640417056,3325,0.03141961193036047
H4_1_close_location,C6_return,-0.013334608170462565,0.44209750765821765,-0.03116600441681533,0.07235463598569783,3325,0.03116600441681533
H4_2_lower_wick_ratio,C5_low_excursion,-0.013590139281481301,0.43339978259483275,-0.031102585980240436,0.07293742428570707,3325,0.031102585980240436
H4_bullish_engulf,C6_return,-0.014600203833273111,0.4000023012500261,-0.03108003280721381,0.07314560154102058,3325,0.03108003280721381
H4_1_lower_wick_ratio,C5_return,-0.021037904134952462,0.22521286881928873,-0.0309942040035387,0.07394229250819608,3325,0.0309942040035387
H4_2_trades,C7_low_excursion,-0.010711551974997123,0.5369421135349793,-0.03096747024701135,0.074191887282418,3325,0.03096747024701135
C4_vs_avg_range,C7_return,0.05128084787182764,0.0030981071375503558,0.030963711932379977,0.07422703120823645,3325,0.030963711932379977
C4_upper_wick,C6_low_excursion,0.04692336121258049,0.006805676079430423,0.030910525942108222,0.07472583184440405,3325,0.030910525942108222
C1_body_ratio,C7_low_excursion,0.02689455808319236,0.12101838706398566,0.03088853453010106,0.07493287475417412,3325,0.03088853453010106
last2_bearish,C7_high_excursion,-0.0016626285563158425,0.9236509382981792,0.030860098011194177,0.07520129052149782,3325,0.030860098011194177
last2_bearish,C7_low_excursion,0.01939313034447471,0.26358958588545756,0.03085681759651967,0.0752323051726721,3325,0.03085681759651967
H4_1_trades,C5_low_excursion,0.004982320654765612,0.7739680814564828,-0.0308486000093288,0.0753100441052938,3325,0.0308486000093288
C4_body_ratio,C7_low_excursion,-0.03423332046476554,0.04840155076109718,-0.030776492250679563,0.07599500319530844,3325,0.030776492250679563
C1_trades,C7_return,0.011421001528425404,0.5103190891557597,-0.030684802822941185,0.07687329846595997,3325,0.030684802822941185
H4_2_open_location,C7_high_excursion,-0.0031194606589946563,0.8573019843961707,0.030648108330565686,0.07722710522004678,3325,0.030648108330565686
C4_close_location,C7_high_excursion,-0.004993666061845682,0.7734674129850337,-0.030546610180729208,0.07821265836836484,3325,0.030546610180729208
