timestamp,C4_close,prior_8h_high,prior_8h_low,prior_8h_range_pips,C5_close,C5_high,C5_low,C5_close_position_pct_8h,C5_high_position_pct_8h,C5_low_position_pct_8h,C5_high_zone_8h,C5_low_zone_8h,C5_breaks_prior_8h_high,C5_breaks_prior_8h_low,C5_high_break_only,C5_low_break_only,C5_break_side,C5_high_sweep_reject_prior_8h,C5_low_sweep_reject_prior_8h,C5_high_distance_from_prior_8h_high_pips,C5_low_distance_from_prior_8h_low_pips,C5_range_pips,C6_range_pips,C4_to_C5_high_pips,C4_to_C5_low_pips,MFE_long_C4_close_C5C6_pips,MAE_long_C4_close_C5C6_pips,MFE_short_C4_close_C5C6_pips,MAE_short_C4_close_C5C6_pips,C6_extend_above_C5_high_pips,C6_extend_below_C5_low_pips,C6_close_from_C5_high_pips,C6_close_from_C5_low_pips,MFE_long_C5_high_pips,MAE_long_C5_high_pips,MFE_short_C5_low_pips,MAE_short_C5_low_pips,max_projection_up_C5C6_from_C5_high_pips,max_projection_down_C5C6_from_C5_low_pips,C6_breaks_C5_high,C6_breaks_C5_low,C6_close_above_C5_high,C6_close_below_C5_low,C6_inside_C5_range,C6_high_sweep_C5_high_reject,C6_low_sweep_C5_low_reject,up_from_C5_high_touch_50_pips_bar,down_from_C5_low_touch_50_pips_bar,up_from_C5_high_touch_100_pips_bar,down_from_C5_low_touch_100_pips_bar,up_from_C5_high_touch_250_pips_bar,down_from_C5_low_touch_250_pips_bar,up_from_C5_high_touch_500_pips_bar,down_from_C5_low_touch_500_pips_bar,up_from_C5_high_touch_750_pips_bar,down_from_C5_low_touch_750_pips_bar,up_from_C5_high_touch_800_pips_bar,down_from_C5_low_touch_800_pips_bar,up_from_C5_high_touch_1000_pips_bar,down_from_C5_low_touch_1000_pips_bar,up_from_C5_high_touch_1500_pips_bar,down_from_C5_low_touch_1500_pips_bar,up_from_C5_high_touch_2000_pips_bar,down_from_C5_low_touch_2000_pips_bar
1765159200000000,91222.0,91800.0,89253.49,254650.99999999948,91433.04,91433.04,91085.23,85.58968941806602,85.58968941806602,71.9313884492892,75-90%,60-75%,0,0,0,0,0,0,0,0.0,0.0,34780.99999999977,30289.999999999418,21103.99999999936,13677.000000000407,51425.0,13677.000000000407,13677.000000000407,51425.0,30321.00000000064,0.0,18743.000000000757,53524.000000000524,30321.00000000064,0.0,0.0,65102.00000000041,30321.00000000064,0.0,1,0,1,0,0,0,0,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,
1765166400000000,91433.04,91800.0,89253.49,254650.99999999948,91620.47,91736.25,91433.35,92.94995896344412,97.49657374210193,85.60186294183039,90-100%,75-90%,0,0,0,0,0,0,0,0.0,0.0,30289.999999999418,34875.0,30321.00000000064,-31.00000000122236,78453.00000000134,0.0,0.0,78453.00000000134,48132.0000000007,0.0,13458.000000000175,43747.99999999959,48132.0000000007,0.0,0.0,78422.00000000012,48132.0000000007,0.0,1,0,1,0,0,0,0,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,
1765173600000000,91620.47,91800.0,90337.62,146238.00000000047,91870.83,92217.57,91868.82,100.0,100.0,100.0,90-100%,90-100%,1,0,1,0,1,0,0,41757.0000000007,0.0,34875.0,34265.00000000087,59710.00000000058,-24835.000000000582,64522.00000000012,0.0,0.0,64522.00000000012,4811.999999999534,0.0,716.9999999998254,35591.999999999825,4811.999999999534,29453.00000000134,0.0,39686.999999999534,4811.999999999534,0.0,1,0,1,0,0,0,0,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,
1765180800000000,91870.83,92217.57,90967.24,125033.00000000017,92224.74,92265.69,91923.04,100.0,100.0,76.44381883182736,90-100%,75-90%,1,0,1,0,1,0,0,4811.999999999534,0.0,34265.00000000087,70494.00000000023,39486.00000000006,-5220.999999999185,39486.00000000006,39913.99999999994,39913.99999999994,39486.00000000006,0.0,45134.99999999913,-65138.99999999994,-30873.99999999907,0.0,79400.0,45134.99999999913,25359.000000001106,0.0,45134.99999999913,0,1,0,1,0,0,0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0
1765188000000000,92224.74,92265.69,91085.23,118046.00000000064,91614.3,92176.63,91471.69,44.818968876540005,92.45548345560229,32.73808515324571,90-100%,25-40%,0,0,0,0,0,0,0,0.0,0.0,70494.00000000023,207801.00000000093,-4811.000000000058,75305.00000000029,0.0,258034.0000000011,258034.0000000011,0.0,0.0,182729.00000000081,-214646.00000000064,-144152.0000000004,0.0,253223.00000000105,182729.00000000081,25072.000000000116,0.0,182729.00000000081,0,1,0,1,0,0,0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0
1765195200000000,91614.3,92265.69,91433.35,83233.99999999965,90030.17,91722.41,89644.4,0.0,34.72859648701239,0.0,25-40%,0-10%,0,1,0,1,-1,0,0,0.0,178895.00000000116,207801.00000000093,38913.99999999994,10811.000000000058,196990.00000000087,10811.000000000058,197326.00000000093,197326.00000000093,10811.000000000058,0.0,336.0000000000582,-169224.00000000052,38577.00000000041,0.0,208137.000000001,336.0000000000582,38577.99999999988,0.0,336.0000000000582,0,1,0,0,1,0,1,,2.0,,2.0,,2.0,,,,,,,,,,,,
1765202400000000,90030.17,92265.69,89644.4,262129.00000000081,90030.17,90030.18,89641.04,14.716799743637784,14.71718123519327,0.0,10-25%,0-10%,0,1,0,1,-1,0,1,0.0,336.0000000000582,38913.99999999994,31047.999999999593,0.999999999476131,38913.000000000466,39086.999999999534,38913.000000000466,38913.000000000466,39086.999999999534,39086.00000000006,0.0,8038.000000000466,46952.00000000041,39086.00000000006,0.0,0.0,78000.0,39086.00000000006,0.0,1,0,1,0,0,0,0,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,
1765209600000000,90030.17,92265.69,89641.04,262465.0000000009,90110.56,90421.04,90110.56,17.88886137199255,29.718248147371934,17.88886137199255,25-40%,10-25%,0,0,0,0,0,0,0,0.0,0.0,31047.999999999593,78685.00000000058,39086.999999999534,-8038.999999999942,117772.00000000012,0.0,0.0,117772.00000000012,78685.00000000058,0.0,78685.00000000058,109733.00000000017,78685.00000000058,0.0,0.0,109733.00000000017,78685.00000000058,0.0,1,0,1,0,0,0,0,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,
1765216800000000,90110.56,92176.63,89641.04,253559.0000000011,91207.89,91207.89,90421.04,61.79429639649939,61.79429639649939,30.762071155036764,60-75%,25-40%,0,0,0,0,0,0,0,0.0,0.0,78685.00000000058,38423.00000000105,109733.00000000017,-31047.999999999593,109733.00000000017,0.0,0.0,109733.00000000017,0.0,0.0,-51585.00000000058,27100.0,0.0,51585.00000000058,0.0,65523.00000000105,0.0,0.0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,
1765224000000000,91207.89,91722.41,89641.04,208137.000000001,90692.04,91076.27,90692.04,50.49558704122741,68.95602415716588,50.49558704122741,60-75%,50-60%,0,0,0,0,0,0,0,0.0,0.0,38423.00000000105,47736.00000000006,-13161.999999999534,51585.00000000058,0.0,109011.99999999953,109011.99999999953,0.0,0.0,57426.99999999895,-95850.0,-57426.99999999895,0.0,95850.0,57426.99999999895,0.0,0.0,57426.99999999895,0,1,0,1,0,0,0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0
1765231200000000,90692.04,91207.89,89641.04,156685.00000000058,90117.77,90595.13,90117.77,30.426013977088346,60.892236014934895,30.426013977088346,60-75%,25-40%,0,0,0,0,0,0,0,0.0,0.0,47736.00000000006,34983.99999999965,-9690.999999998894,57426.99999999895,0.0,66186.99999999953,66186.99999999953,0.0,0.0,8760.000000000582,-56496.00000000064,-8760.000000000582,0.0,56496.00000000064,8760.000000000582,26223.99999999907,0.0,8760.000000000582,0,1,0,1,0,0,0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0
1765238400000000,90117.77,91207.89,90110.56,109733.00000000017,90030.17,90380.01,90030.17,0.0,24.555056364083427,0.0,10-25%,0-10%,0,1,0,1,-1,0,0,0.0,8038.999999999942,34983.99999999965,38917.9999999993,26223.99999999907,8760.000000000582,26223.99999999907,47677.99999999988,47677.99999999988,26223.99999999907,0.0,38917.9999999993,-34983.99999999965,0.0,0.0,73901.99999999895,38917.9999999993,0.0,0.0,38917.9999999993,0,1,0,0,1,0,0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0
1765245600000000,90030.17,91207.89,90030.17,117772.00000000012,90030.17,90030.17,89640.99,0.0,0.0,0.0,0-10%,0-10%,0,1,0,1,-1,0,0,0.0,38917.9999999993,38917.9999999993,39086.999999999534,0.0,38917.9999999993,39086.999999999534,38917.9999999993,38917.9999999993,39086.999999999534,39086.999999999534,0.0,39086.999999999534,78004.99999999884,39086.999999999534,0.0,0.0,78004.99999999884,39086.999999999534,0.0,1,0,1,0,0,0,0,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,
1765252800000000,90030.17,91076.27,89640.99,143527.99999999988,90421.04,90421.04,90030.17,54.34828047488915,54.34828047488915,27.11526670754092,50-60%,25-40%,0,0,0,0,0,0,0,0.0,0.0,39086.999999999534,31772.999999999593,39086.999999999534,0.0,57813.000000000466,0.0,0.0,57813.000000000466,18726.00000000093,0.0,-13046.999999998661,26040.000000000873,18726.00000000093,13046.999999998661,0.0,57813.000000000466,18726.00000000093,0.0,1,0,0,0,1,1,0,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,
1765260000000000,90421.04,90595.13,89640.99,95413.99999999994,90290.57,90608.3,90290.57,68.08015595195695,100.0,68.08015595195695,90-100%,60-75%,1,0,1,0,1,1,0,1316.9999999998254,0.0,31772.999999999593,25849.000000000524,18726.00000000093,13046.999999998661,18726.00000000093,40133.99999999965,40133.99999999965,18726.00000000093,0.0,27087.00000000099,-58860.00000000058,-27087.00000000099,0.0,58860.00000000058,27087.00000000099,0.0,0.0,27087.00000000099,0,1,0,1,0,0,0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0
1765267200000000,90290.57,90608.3,89640.99,96730.99999999977,90019.7,90278.19,90019.7,39.1508409920287,65.87340149486707,39.1508409920287,60-75%,25-40%,0,0,0,0,0,0,0,0.0,0.0,25849.000000000524,84263.00000000047,-1238.0000000004657,27087.00000000099,48147.99999999959,36115.00000000087,36115.00000000087,48147.99999999959,49386.00000000006,9027.999999999884,12948.999999999069,38797.99999999959,49386.00000000006,34877.00000000041,9027.999999999884,75235.00000000058,49386.00000000006,9027.999999999884,1,1,1,0,0,0,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
1765274400000000,90019.7,90608.3,89640.99,96730.99999999977,90407.68,90772.05,89929.42,79.26000971766958,100.0,29.817741985505545,90-100%,25-40%,1,0,1,0,1,1,0,16375.0,0.0,84263.00000000047,263037.999999999,75235.00000000058,9027.999999999884,282247.9999999996,9027.999999999884,9027.999999999884,282247.9999999996,207012.999999999,0.0,197544.9999999997,281808.0000000002,207012.999999999,56025.0,0.0,291275.9999999995,207012.999999999,0.0,1,0,1,0,0,0,0,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,
1765281600000000,90407.68,90772.05,89929.42,84263.00000000047,92747.5,92842.18,90211.8,100.0,100.0,33.51174299514651,90-100%,25-40%,1,0,1,0,1,0,0,207012.999999999,0.0,263037.999999999,293658.0000000002,243450.0,19587.99999999901,533108.0000000001,19587.99999999901,19587.99999999901,533108.0000000001,289658.0000000002,0.0,70964.0000000014,334002.0000000004,289658.0000000002,4000.0,0.0,552695.9999999992,289658.0000000002,0.0,1,0,1,0,0,0,0,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,
1765288800000000,92747.5,92842.18,89929.42,291275.9999999995,93551.82,95738.76,92802.18,100.0,100.0,98.62673203422183,90-100%,90-100%,1,0,1,0,1,0,0,289658.0000000002,0.0,293658.0000000002,54301.99999999895,299125.9999999995,-5467.9999999993015,299125.9999999995,0.0,0.0,299125.9999999995,0.0,0.0,-199373.99999999907,94284.0000000011,0.0,199373.99999999907,0.0,148586.00000000006,0.0,0.0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,
1765296000000000,93551.82,95738.76,89929.42,580933.9999999997,93745.02,94288.04,93745.02,65.68043874175049,75.0278000599035,65.68043874175049,75-90%,60-75%,0,0,0,0,0,0,0,0.0,0.0,54301.99999999895,130327.00000000041,73621.99999999866,-19319.99999999971,73621.99999999866,116381.00000000122,116381.00000000122,73621.99999999866,0.0,135701.00000000093,-175350.0,-121048.00000000105,0.0,190002.99999999988,135701.00000000093,0.0,0.0,135701.00000000093,0,1,0,1,0,0,0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0
1765303200000000,93745.02,95738.76,89929.42,580933.9999999997,92534.54,93691.28,92388.01,44.84364833182421,64.75537668650833,42.321330822434184,60-75%,40-50%,0,0,0,0,0,0,0,0.0,0.0,130327.00000000041,63976.00000000093,-5374.000000000524,135701.00000000093,0.0,135701.00000000093,135701.00000000093,0.0,0.0,0.0,-98983.99999999965,31343.000000000757,0.0,102302.00000000041,0.0,92001.00000000093,0.0,0.0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,
1765310400000000,92534.54,95738.76,90211.8,552695.9999999992,92701.44,93308.02,92668.26,45.04537756741506,56.02030772793734,44.44504754874281,50-60%,40-50%,0,0,0,0,0,0,0,0.0,0.0,63976.00000000093,50786.999999999534,77348.00000000105,-13372.000000000116,77348.00000000105,50786.999999999534,50786.999999999534,77348.00000000105,0.0,64158.99999999965,-128135.00000000058,-64158.99999999965,0.0,128135.00000000058,64158.99999999965,0.0,0.0,64158.99999999965,0,1,0,1,0,0,0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0
1765317600000000,92701.44,95738.76,92388.01,335075.0,92026.67,92534.54,92026.67,0.0,4.3730508095202225,0.0,0-10%,0-10%,0,1,0,1,-1,0,0,0.0,36133.99999999965,50786.999999999534,40507.99999999872,-16690.000000000873,67477.00000000041,0.0,67477.00000000041,67477.00000000041,0.0,0.0,0.0,-5107.999999998719,45679.000000000815,0.0,40507.99999999872,0.0,50786.999999999534,0.0,0.0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,
1765324800000000,92026.67,94288.04,92026.67,226136.99999999953,92483.46,92534.54,92129.46,20.19970195058788,22.458509664495256,4.545474645900863,10-25%,0-10%,0,0,0,0,0,0,0,0.0,0.0,40507.99999999872,148054.00000000081,50786.999999999534,-10279.000000000815,198841.00000000035,0.0,0.0,198841.00000000035,148054.00000000081,0.0,16362.00000000099,56869.99999999971,148054.00000000081,0.0,0.0,188561.99999999953,148054.00000000081,0.0,1,0,1,0,0,0,0,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,
1765332000000000,92483.46,93691.28,92026.67,166461.00000000006,92698.16,94015.08,92534.54,40.339178546326465,100.0,30.509849153855566,90-100%,25-40%,1,0,1,0,1,1,0,32380.00000000029,0.0,148054.00000000081,14825.0,153161.99999999953,-5107.999999998719,153161.99999999953,0.0,0.0,153161.99999999953,0.0,0.0,-131691.99999999983,16362.00000000099,0.0,146516.99999999983,0.0,16362.00000000099,0.0,0.0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,
1765339200000000,92698.16,94015.08,92026.67,198841.00000000035,92698.16,92698.16,92549.91,33.770198299143736,33.770198299143736,26.314492483944672,25-40%,25-40%,0,0,0,0,0,0,0,0.0,0.0,14825.0,29114.999999999418,0.0,14825.0,10400.999999999476,18713.99999999994,18713.99999999994,10400.999999999476,10400.999999999476,3888.999999999942,10400.999999999476,25225.999999999476,10400.999999999476,18713.99999999994,3888.999999999942,25225.999999999476,10400.999999999476,3888.999999999942,1,1,1,0,0,0,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
1765346400000000,92698.16,94015.08,92026.67,198841.00000000035,92802.17,92802.17,92511.02,39.001010857921585,39.001010857921585,24.358658425576465,25-40%,10-25%,0,0,0,0,0,0,0,0.0,0.0,29114.999999999418,136985.00000000058,10400.999999999476,18713.99999999994,50691.999999999825,86293.00000000076,86293.00000000076,50691.999999999825,40291.00000000035,67579.00000000081,-67380.99999999977,-38266.00000000035,40291.00000000035,96694.00000000023,67579.00000000081,69405.99999999977,40291.00000000035,67579.00000000081,1,1,0,1,0,1,0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
1765353600000000,92802.17,94015.08,92129.46,188561.99999999953,92128.36,93205.08,91835.23,0.0,57.04330671078998,0.0,50-60%,0-10%,0,1,0,1,-1,0,0,0.0,29423.000000001048,136985.00000000058,37070.999999999185,40291.00000000035,96694.00000000023,40291.00000000035,96694.00000000023,96694.00000000023,40291.00000000035,0.0,0.0,-109971.00000000064,27013.99999999994,0.0,132469.9999999997,0.0,41586.00000000006,0.0,0.0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,
1765360800000000,92128.36,94015.08,91835.23,217985.00000000058,92105.37,92251.09,91880.38,12.392595820813298,19.07745945821958,2.0712434341816457,10-25%,0-10%,0,0,0,0,0,0,0,0.0,0.0,37070.999999999185,48036.00000000006,12272.999999999593,24797.999999999593,12272.999999999593,44447.00000000012,44447.00000000012,12272.999999999593,0.0,19649.000000000524,-27306.999999999243,9763.999999999942,0.0,56719.99999999971,19649.000000000524,28386.999999999534,0.0,19649.000000000524,0,1,0,0,1,0,1,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0
1765368000000000,92105.37,93205.08,91835.23,136985.00000000058,91978.02,92164.25,91683.89,10.423769025806296,24.018688177537882,0.0,10-25%,0-10%,0,1,0,1,-1,0,1,0.0,15133.99999999965,48036.00000000006,61922.00000000012,5888.000000000466,42147.99999999959,53136.00000000006,42147.99999999959,42147.99999999959,53136.00000000006,47247.99999999959,0.0,30099.000000000524,78135.00000000058,47247.99999999959,14674.000000000524,0.0,95283.99999999965,47247.99999999959,0.0,1,0,1,0,0,0,0,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,
1765375200000000,91978.02,93205.08,91683.89,152119.00000000023,92465.24,92636.73,92017.51,51.364392350725716,62.637803298732905,21.931514143532027,60-75%,10-25%,0,0,0,0,0,0,0,0.0,0.0,61922.00000000012,129850.0,65870.99999999919,-3948.9999999990687,118930.00000000029,10919.999999999709,10919.999999999709,118930.00000000029,53059.000000001106,14868.999999998778,30525.0,92447.00000000012,53059.000000001106,76790.9999999989,14868.999999998778,114981.00000000122,53059.000000001106,14868.999999998778,1,1,1,0,0,0,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
1765382400000000,92465.24,93205.08,91683.89,152119.00000000023,92941.98,93167.32,91868.82,82.70433016256973,97.51773282758927,12.156929772086807,90-100%,10-25%,0,0,0,0,0,0,0,0.0,0.0,129850.0,253112.999999999,70208.00000000017,59641.999999999825,202412.999999999,59641.999999999825,59641.999999999825,202412.999999999,132204.99999999884,0.0,-49906.00000000122,79943.99999999878,132204.99999999884,120908.00000000017,0.0,262054.99999999884,132204.99999999884,0.0,1,0,0,0,1,1,0,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,
1765389600000000,92941.98,93167.32,91683.89,148343.00000000076,92668.26,94489.37,91958.24,66.35769803765533,100.0,18.49430037143677,90-100%,10-25%,1,0,1,0,1,1,0,132204.99999999884,0.0,253112.999999999,66666.99999999983,154738.99999999994,98373.99999999907,154738.99999999994,98373.99999999907,98373.99999999907,154738.99999999994,0.0,0.0,-248777.99999999988,4334.999999999127,0.0,248777.99999999988,0.0,71001.99999999895,0.0,0.0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,
1765396800000000,92668.26,94489.37,91683.89,280547.9999999996,92001.59,92668.26,92001.59,11.324265366354332,35.0874003735545,11.324265366354332,25-40%,10-25%,0,0,0,0,0,0,0,0.0,0.0,66666.99999999983,129263.00000000047,0.0,66666.99999999983,0.0,185464.99999999942,185464.99999999942,0.0,0.0,118797.99999999959,-185464.99999999942,-118797.99999999959,0.0,185464.99999999942,118797.99999999959,10465.000000000873,0.0,118797.99999999959,0,1,0,1,0,0,0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0
1765404000000000,92001.59,94489.37,91868.82,262054.99999999884,90813.61,92106.24,90813.61,0.0,9.05993016733126,0.0,0-10%,0-10%,0,1,0,1,-1,0,0,0.0,105521.00000000064,129263.00000000047,112893.00000000076,10465.000000000873,118797.99999999959,10465.000000000873,243794.9999999997,243794.9999999997,10465.000000000873,0.0,124997.00000000012,-224020.00000000116,-94757.0000000007,0.0,254260.00000000058,124997.00000000012,0.0,0.0,124997.00000000012,0,1,0,1,0,0,0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0
1765411200000000,90813.61,94489.37,90813.61,367575.9999999995,89866.04,90692.57,89563.64,0.0,0.0,0.0,0-10%,0-10%,0,1,0,1,-1,0,0,0.0,124997.00000000012,112893.00000000076,65801.99999999895,-12103.99999999936,124997.00000000012,0.0,124997.00000000012,124997.00000000012,0.0,0.0,0.0,-48009.000000001106,64883.99999999965,0.0,92955.00000000029,0.0,85739.99999999942,0.0,0.0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,
1765418400000000,89866.04,94489.37,89563.64,492572.9999999996,90212.48,90421.04,89763.02,13.172463776942648,17.406556997642888,4.047724905750108,10-25%,0-10%,0,0,0,0,0,0,0,0.0,0.0,65801.99999999895,62316.999999999825,55500.0,10301.999999998952,78730.00000000029,10301.999999998952,10301.999999998952,78730.00000000029,23230.00000000029,0.0,-11930.999999999767,53870.999999999185,23230.00000000029,39086.999999999534,0.0,89031.99999999924,23230.00000000029,0.0,1,0,0,0,1,1,0,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,
1765425600000000,90212.48,92668.26,89563.64,310461.99999999953,90301.73,90653.34,90030.17,23.773924022907718,35.09930361847823,15.026959821169724,25-40%,10-25%,0,0,0,0,0,0,0,0.0,0.0,62316.999999999825,49913.000000000466,44086.00000000006,18230.999999999767,44086.00000000006,19136.00000000006,19136.00000000006,44086.00000000006,0.0,905.000000000291,-44576.99999999895,17740.000000000873,0.0,63222.00000000012,905.000000000291,49008.000000000175,0.0,905.000000000291,0,1,0,0,1,0,1,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,,,,,
1765432800000000,90301.73,92106.24,89563.64,254260.00000000058,90207.57,90520.25,90021.12,25.325650908519076,37.62329898529058,17.99260599386435,25-40%,10-25%,0,0,0,0,0,0,0,0.0,0.0,49913.000000000466,21561.999999999534,21852.000000000407,28061.00000000006,21852.000000000407,28061.00000000006,28061.00000000006,21852.000000000407,0.0,0.0,-22967.9999999993,26945.000000001164,0.0,31322.999999999593,0.0,40152.00000000041,0.0,0.0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,
1765440000000000,90207.57,90692.57,89563.64,112893.00000000076,90290.57,90422.64,90207.02,64.39106056177111,76.08974870009604,56.990247402407626,75-90%,50-60%,0,0,0,0,0,0,0,0.0,0.0,21561.999999999534,35063.000000000466,21506.999999999243,55.00000000029104,21506.999999999243,17740.000000000873,17740.000000000873,21506.999999999243,0.0,17685.000000000582,-30288.000000000466,-8726.000000000931,0.0,39247.00000000012,17685.000000000582,17377.999999999884,0.0,17685.000000000582,0,1,0,1,0,0,0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0
1765447200000000,90290.57,90653.34,89763.02,89031.99999999924,90119.76,90380.8,90030.17,40.06873932967851,69.38853445952063,30.006065234971295,60-75%,25-40%,0,0,0,0,0,0,0,0.0,0.0,35063.000000000466,117819.00000000023,9022.999999999593,26040.000000000873,26113.99999999994,91705.00000000029,91705.00000000029,26113.99999999994,17091.00000000035,65664.99999999942,-39712.00000000099,-4649.000000000524,17091.00000000035,100727.99999999988,65664.99999999942,52154.000000000815,17091.00000000035,65664.99999999942,1,1,0,1,0,1,0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
1765454400000000,90119.76,90653.34,90021.12,63222.00000000012,89983.68,90551.71,89373.52,0.0,83.92489956028125,0.0,75-90%,0-10%,0,1,0,1,-1,0,0,0.0,64759.99999999913,117819.00000000023,77780.00000000029,43195.000000001164,74623.99999999907,43195.000000001164,74623.99999999907,74623.99999999907,43195.000000001164,0.0,0.0,-50408.000000000175,67411.00000000006,0.0,116924.00000000052,0.0,78675.0,0.0,0.0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,
1765461600000000,89983.68,90551.71,89373.52,117819.00000000023,90047.63,90160.27,89382.47,57.21572921175695,66.77615664706019,0.7596397864518517,60-75%,0-10%,0,0,0,0,0,0,0,0.0,0.0,77780.00000000029,118396.00000000064,17659.000000001106,60120.999999999185,144257.0000000007,60120.999999999185,60120.999999999185,144257.0000000007,126597.99999999959,0.0,64753.99999999936,142533.99999999965,126597.99999999959,0.0,0.0,204377.99999999988,126597.99999999959,0.0,1,0,1,0,0,0,0,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,
1765468800000000,90047.63,90551.71,89373.52,117819.00000000023,90807.81,91426.25,90242.29,100.0,100.0,73.73768237720468,90-100%,60-75%,1,0,1,0,1,0,0,87453.99999999936,0.0,118396.00000000064,250672.9999999996,137861.99999999953,-19465.999999998894,353536.99999999953,0.0,0.0,353536.99999999953,215675.0,0.0,152436.99999999953,270833.0000000002,215675.0,34997.99999999959,0.0,334071.00000000064,215675.0,0.0,1,0,1,0,0,0,0,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,
1765476000000000,90807.81,91426.25,89373.52,205272.9999999996,92950.62,93583.0,91076.27,100.0,100.0,82.95050980888881,90-100%,75-90%,1,0,1,0,1,0,0,215675.0,0.0,250672.9999999996,95187.00000000099,277519.00000000023,-26846.00000000064,277519.00000000023,0.0,0.0,277519.00000000023,0.0,0.0,-105242.9999999993,145430.0000000003,0.0,134380.0000000003,0.0,211480.0000000003,0.0,0.0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,
1765483200000000,92950.62,93583.0,89373.52,420947.9999999996,92530.57,93191.07,92239.2,74.99857464579962,90.68934880317775,68.07681708904653,90-100%,60-75%,0,0,0,0,0,0,0,0.0,0.0,95187.00000000099,88682.99999999872,24045.000000001164,71141.99999999983,24045.000000001164,135065.9999999989,135065.9999999989,24045.000000001164,0.0,63923.99999999907,-92340.00000000087,2847.0000000001164,0.0,159111.00000000006,63923.99999999907,24758.99999999965,0.0,63923.99999999907,0,1,0,0,1,0,1,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0
